297049,296749,296979,3,T
363915,363853,363919,3,T
578075,578203,578114,5,T
114704,114680,114691,1,T
693177,693233,693150,6,T
279781,279481,279725,3,T
846134,846084,846137,7,T
444966,445113,444973,4,T
783376,783360,783328,7,F
100015,99999,99992,1,F
296752,296442,296673,3,T
507107,507153,507145,4,T
397901,397797,397793,4,F
673120,673227,673084,6,T
192175,192246,192208,2,T
524241,524241,524224,5,F
582285,582397,582297,5,T
357261,357182,357270,3,T
374549,374466,374496,3,T
101614,101625,101621,1,T
815564,815483,815509,7,T
681067,681101,680982,6,F
822054,821989,822024,7,T
781070,781082,781044,7,F
458226,458361,458216,4,T
952621,952564,952624,8,T
122115,122115,122125,1,F
744198,744204,744256,6,F
6092,5989,6055,1,T
888631,888548,888565,7,T
256051,255919,256163,3,T
437288,437391,437266,4,T
559243,559267,559213,5,F
987404,987397,987380,8,F
944641,944438,944549,8,T
864758,864749,864798,7,F
285014,284613,284854,3,T
187523,187622,187572,2,T
739179,739102,739144,6,T
244902,244817,244880,2,T
865687,865698,865747,7,F
282002,281632,281874,3,T
834776,834739,834786,7,T
183962,184069,184010,2,T
643534,643752,643537,6,T
657866,658051,657867,6,T
120355,120367,120377,1,F
959413,959395,959395,8,F
605423,605596,605411,5,T
687876,687961,687862,6,T
391793,391713,391777,4,T
721779,721829,721829,6,F
164785,164859,164768,2,T
232251,232208,232268,2,T
499762,499740,499699,4,F
723514,723535,723540,6,F
224719,224717,224766,2,F
363850,363781,363847,3,T
735055,734932,734965,6,T
528095,528037,528016,5,F
126256,126299,126303,1,F
414450,414448,414421,4,F
303606,303373,303595,3,T
445651,445808,445668,4,T
441698,441844,441709,4,T
905465,905430,905497,8,T
919221,919185,919319,8,F
983182,983137,983121,8,F
785459,785507,785479,7,T
451403,451549,451404,4,T
652150,652359,652162,6,T
237418,237359,237423,2,T
553552,553515,553467,5,F
198502,198566,198546,2,T
952529,952483,952545,8,T
163365,163450,163358,2,T
240920,240831,240896,2,T
564830,564832,564769,5,F
263250,263037,263282,3,T
322584,322450,322637,3,T
785065,785090,785061,7,T
582310,582420,582321,5,T
854415,854339,854392,7,T
358175,358099,358185,3,T
929934,929794,929942,8,T
858851,858795,858847,7,T
721019,721074,721072,6,T
409034,408964,408974,4,T
138660,138751,138681,2,T
126888,126949,126952,1,F
325417,325329,325510,3,F
362659,362593,362663,3,T
679124,679198,679074,6,T
301756,301495,301719,3,T
122448,122445,122453,1,F
103561,103564,103564,1,F
759040,758976,759052,6,T
312743,312554,312761,3,T
781419,781423,781386,7,F
39739,39860,39763,1,T
606103,606266,606077,5,T
91551,91580,91549,1,T
461697,461845,461702,4,T
64636,64684,64596,1,T
92521,92543,92514,1,T
415107,415147,415116,4,T
645586,645773,645562,6,T
953083,953035,953092,8,T
567202,567221,567154,5,F
508321,508392,508390,4,T
865691,865701,865750,7,F
27518,27633,27568,1,T
599159,599274,599118,5,T
863563,863590,863640,7,F
361577,361481,361555,3,T
289713,289357,289594,3,T
32086,32228,32148,1,T
965182,965236,965173,8,T
876839,876794,876831,7,T
620979,621258,620981,5,T
378915,378846,378861,3,T
702320,702448,702393,6,T
555911,555839,555789,5,F
297237,296938,297168,3,T
917329,917294,917422,8,F
987710,987692,987675,8,F
747420,747391,747450,6,F
787251,787302,787278,7,T
520325,520340,520327,5,T
235729,235667,235731,2,T
57128,57222,57118,1,T
940874,940645,940772,8,T
330774,330631,330799,3,T
880903,880853,880884,7,T
654814,655011,654821,6,T
234894,234844,234907,2,T
593990,594163,594027,5,T
765996,766067,765994,7,T
486438,486542,486452,4,T
246050,245983,246045,2,T
279700,279397,279641,3,T
229347,229271,229328,2,T
396761,396657,396665,4,T
32884,33041,32958,1,T
169393,169415,169328,2,F
37172,37297,37204,1,T
864912,864931,864980,7,F
490072,490097,490018,4,F
394352,394251,394286,4,T
262498,262286,262531,3,T
918484,918458,918589,8,F
780479,780494,780455,7,F
946207,946018,946121,8,T
240491,240412,240477,2,T
222157,222139,222183,2,F
6332,6229,6292,1,T
342160,341981,342117,3,T
224477,224475,224523,2,F
474884,475051,474929,4,T
679051,679128,679002,6,T
654822,655019,654828,6,T
290332,289969,290206,3,T
335772,335708,335862,3,F
515234,515302,515295,5,T
351535,351395,351502,3,T
288491,288143,288381,3,T
326814,326745,326922,3,F
106050,106087,106090,1,F
249271,249250,249308,2,F
696410,696500,696427,6,T
842804,842703,842755,7,T
800242,800211,800213,7,T
673,620,735,1,F
364956,364881,364944,3,T
121153,121165,121175,1,F
543843,543852,543814,5,F
264457,264241,264487,3,T
520262,520271,520258,5,T
369476,369418,369465,3,T
597584,597715,597565,5,T
9740,9669,9705,1,T
78561,78631,78571,1,T
222901,222897,222942,2,F
47941,48001,47897,1,T
20284,20332,20298,1,T
923513,923412,923556,8,T
617464,617712,617458,5,T
478656,478814,478700,4,T
432353,432472,432361,4,T
68748,68809,68728,1,T
374505,374422,374453,3,T
170979,170992,170907,2,F
579330,579474,579382,5,T
80095,80159,80103,1,T
178604,178673,178601,2,T
332468,332370,332533,3,T
276533,276249,276494,3,T
89755,89811,89776,1,T
249939,249931,249988,2,F
258376,258189,258434,3,T
433463,433545,433430,4,T
934178,933996,934140,8,T
846063,846014,846067,7,T
64704,64755,64667,1,T
27729,27834,27767,1,T
300189,299898,300125,3,T
157630,157714,157596,2,T
550007,549949,549906,5,F
531047,530990,530965,5,F
612245,612414,612193,5,T
645675,645862,645650,6,T
676828,676932,676801,6,T
390858,390799,390875,4,T
152518,152621,152510,2,T
241884,241829,241893,2,T
658383,658560,658378,6,T
262596,262379,262625,3,T
605372,605542,605357,5,T
127929,128045,128030,2,T
314576,314416,314619,3,T
286394,286004,286244,3,T
732870,732767,732795,6,T
711671,711745,711717,6,T
354562,354433,354531,3,T
955736,955674,955710,8,T
419488,419593,419536,4,T
718464,718534,718525,6,T
69287,69327,69248,1,T
823877,823816,823854,7,T
740790,740743,740788,6,T
939409,939186,939318,8,T
419609,419710,419652,4,T
336095,336036,336189,3,F
227061,227027,227080,2,T
196351,196445,196419,2,T
160899,160905,160812,2,F
918356,918335,918466,8,F
904120,904056,904114,8,T
532940,532839,532813,5,F
533584,533510,533482,5,F
332296,332188,332352,3,T
837645,837600,837650,7,T
869571,869547,869593,7,T
280248,279925,280168,3,T
897735,897707,897715,8,T
764319,764343,764267,7,F
96520,96585,96563,1,T
790336,790335,790317,7,F
756060,755974,756046,6,T
139074,139168,139096,2,T
58198,58282,58179,1,T
878765,878718,878753,7,T
482890,483050,482948,4,T
91096,91124,91092,1,T
924374,924246,924391,8,T
666566,666764,666604,6,T
191572,191648,191609,2,T
575740,575892,575808,5,T
358111,358034,358120,3,T
799451,799448,799448,7,F
764158,764168,764091,7,F
598156,598273,598121,5,T
951393,951339,951409,8,T
149719,149785,149680,2,T
313899,313724,313930,3,T
205631,205661,205662,2,F
289166,288817,289054,3,T
740355,740299,740344,6,T
704031,704144,704094,6,T
790936,790911,790895,7,F
737525,737428,737466,6,T
80292,80352,80296,1,T
4751,4640,4717,1,T
571729,571873,571798,5,T
71743,71809,71734,1,T
258791,258603,258848,3,T
467504,467654,467517,4,T
54399,54476,54372,1,T
476140,476307,476188,4,T
26307,26377,26316,1,T
188705,188786,188739,2,T
908393,908380,908465,8,F
170868,170885,170799,2,F
312071,311879,312087,3,T
219781,219756,219795,2,T
886230,886173,886195,7,T
668015,668206,668050,6,T
899373,899307,899329,8,T
239683,239623,239688,2,T
973475,973484,973450,8,F
904842,904805,904868,8,T
732061,731980,732006,6,T
143139,143223,143136,2,T
222598,222582,222627,2,F
214360,214286,214311,2,T
515176,515248,515242,5,T
211803,211749,211768,2,T
412720,412703,412687,4,F
241791,241739,241804,2,T
90591,90633,90600,1,T
288590,288235,288473,3,T
695655,695730,695654,6,T
832389,832347,832393,7,T
946572,946396,946497,8,T
488019,488111,488026,4,T
129255,129315,129292,2,T
289320,288963,289201,3,T
71915,71981,71907,1,T
190791,190861,190819,2,T
190996,191071,191030,2,T
581435,581576,581479,5,T
596156,596335,596191,5,T
919364,919325,919459,8,F
107764,107774,107779,1,F
214974,214900,214927,2,T
954404,954378,954424,8,T
217249,217193,217226,2,T
627476,627751,627426,5,T
474235,474421,474297,4,T
914779,914739,914857,8,F
927805,927670,927817,8,T
954388,954365,954411,8,F
472813,472959,472832,4,T
72289,72374,72300,1,T
315964,315789,315990,3,T
561410,561393,561336,5,F
286388,286000,286240,3,T
292209,291858,292093,3,T
771137,771243,771183,7,T
614245,614411,614178,5,T
514890,514955,514949,5,T
342155,341976,342112,3,T
572855,573023,572946,5,T
702749,702888,702834,6,T
862304,862319,862370,7,F
865791,865807,865855,7,F
661880,662101,661928,6,T
380964,380920,380929,3,T
411250,411204,411198,4,F
44654,44770,44667,1,T
623516,623813,623517,5,T
761993,761981,762061,6,F
905802,905763,905833,8,T
881732,881653,881683,7,T
185727,185843,185788,2,T
710944,710971,710941,6,T
15642,15613,15606,1,F
670505,670602,670452,6,T
155750,155816,155700,2,T
480393,480567,480458,4,T
919463,919414,919548,8,F
223020,223010,223055,2,F
860921,860910,860962,7,F
919935,919879,920014,8,F
125754,125769,125773,1,F
941275,941061,941186,8,T
571,515,632,1,F
75679,75767,75701,1,T
786171,786229,786202,7,T
453541,453663,453517,4,T
966167,966252,966185,8,T
962618,962645,962611,8,T
910914,910898,910998,8,F
725207,725225,725234,6,F
617867,618133,617877,5,T
736577,736448,736484,6,T
937218,937003,937141,8,T
463213,463358,463216,4,T
939229,939009,939142,8,T
761364,761369,761448,6,F
852186,852113,852167,7,T
717990,718065,718054,6,T
229873,229818,229876,2,T
768692,768781,768715,7,T
156364,156458,156342,2,T
540638,540638,540604,5,F
459202,459343,459198,4,T
330280,330161,330330,3,T
231005,230949,231007,2,T
991465,991510,991487,8,T
822473,822404,822439,7,T
628365,628662,628329,5,T
151745,151837,151728,2,T
393100,393012,393062,4,T
855186,855110,855163,7,T
949433,949325,949409,8,T
729191,729142,729161,6,T
871964,871902,871945,7,T
684932,685032,684925,6,T
86989,87034,86993,1,T
134401,134511,134460,2,T
624926,625207,624901,5,T
836780,836759,836808,7,F
706676,706802,706759,6,T
298608,298294,298523,3,T
630317,630607,630257,5,T
686972,687077,686975,6,T
944627,944425,944537,8,T
137984,138080,138012,2,T
848833,848761,848815,7,T
788721,788769,788748,7,T
873574,873530,873571,7,T
732881,732779,732806,6,T
5414,5318,5389,1,T
653506,653692,653498,6,T
251294,251225,251279,2,T
705227,705339,705292,6,T
557881,557834,557782,5,F
459723,459836,459691,4,T
864883,864892,864942,7,F
362696,362625,362695,3,T
871174,871142,871186,7,T
661427,661644,661470,6,T
878790,878740,878774,7,T
934573,934372,934516,8,T
211326,211263,211280,2,T
155431,155498,155383,2,T
498970,498965,498921,4,F
886116,886064,886086,7,T
208203,208157,208166,2,T
130676,130752,130721,2,T
289513,289161,289399,3,T
639791,640018,639795,6,T
516883,516932,516923,5,T
703704,703832,703781,6,T
772062,772135,772077,7,T
58300,58389,58287,1,T
523432,523441,523424,5,T
516000,516091,516083,5,T
277262,276983,277227,3,T
253630,253516,253592,2,T
427607,427770,427675,4,T
223569,223571,223618,2,F
844236,844153,844205,7,T
878606,878560,878595,7,T
308607,308348,308563,3,T
260846,260651,260896,3,T
466485,466618,466480,4,T
645344,645526,645314,6,T
368237,368155,368206,3,T
967459,967539,967480,8,T
909909,909867,909962,8,F
968352,968415,968360,8,T
998861,998907,998859,8,T
555065,555018,554968,5,F
944802,944610,944720,8,T
789026,789079,789058,7,T
427445,427614,427520,4,T
961686,961658,961635,8,F
207786,207762,207769,2,T
663393,663662,663493,6,T
211493,211431,211448,2,T
682083,682142,682026,6,T
710574,710616,710585,6,T
469948,470079,469946,4,T
1355,1303,1412,1,F
424149,424306,424226,4,T
567898,567917,567849,5,F
533387,533307,533280,5,F
95420,95469,95446,1,T
28249,28374,28306,1,T
230023,229969,230026,2,T
221551,221523,221565,2,T
162139,162161,162068,2,F
642927,643154,642937,6,T
627980,628269,627939,5,T
267285,267080,267326,3,T
32003,32137,32056,1,T
96664,96719,96698,1,T
372121,372080,372119,3,T
150147,150219,150113,2,T
191676,191752,191713,2,T
236414,236337,236401,2,T
127577,127683,127670,2,T
826556,826519,826559,7,T
878115,878065,878101,7,T
102338,102373,102370,1,T
835045,834995,835043,7,T
968913,968963,968910,8,T
269267,269079,269325,3,T
590213,590406,590283,5,T
678187,678276,678149,6,T
373153,373120,373155,3,T
327393,327321,327497,3,F
608440,608617,608416,5,T
703138,703266,703214,6,T
128525,128616,128597,2,T
146420,146451,146354,2,F
31553,31670,31591,1,T
123039,123021,123029,1,T
376122,376033,376058,3,T
435964,436058,435936,4,T
698607,698721,698655,6,T
892990,892857,892820,8,F
413547,413549,413527,4,F
835268,835217,835265,7,T
366941,366848,366904,3,T
609112,609293,609089,5,T
338094,338010,338158,3,T
159201,159219,159127,2,F
932734,932580,932726,8,T
673924,674043,673903,6,T
284711,284325,284566,3,T
386838,386776,386903,4,F
591958,592136,592007,5,T
921483,921379,921518,8,T
442954,443124,442987,4,T
458067,458201,458056,4,T
674541,674677,674539,6,T
427292,427463,427370,4,T
438183,438301,438173,4,T
359286,359201,359283,3,T
651784,651991,651794,6,T
476970,477145,477028,4,T
598225,598351,598199,5,T
871144,871111,871154,7,T
373098,373069,373104,3,T
330262,330143,330311,3,T
248920,248878,248937,2,T
545285,545268,545229,5,F
28936,29038,28967,1,T
366331,366243,366301,3,T
824596,824528,824566,7,T
172501,172530,172447,2,F
241512,241464,241529,2,T
526270,526238,526218,5,F
265054,264826,265071,3,T
207949,207913,207921,2,T
837507,837463,837512,7,T
323251,323106,323291,3,T
677622,677714,677584,6,T
877910,877853,877888,7,T
292200,291846,292081,3,T
341685,341531,341668,3,T
853540,853477,853531,7,T
649742,649974,649772,6,T
898702,898657,898673,8,T
466984,467118,466981,4,T
556608,556537,556486,5,F
278555,278302,278546,3,T
46655,46728,46625,1,T
427413,427587,427493,4,T
796399,796394,796388,7,F
166632,166681,166591,2,T
929824,929683,929832,8,T
327550,327476,327651,3,F
609545,609720,609514,5,T
94432,94493,94468,1,T
596754,596913,596766,5,T
827230,827166,827207,7,T
316546,316384,316584,3,T
658266,658442,658260,6,T
525052,525057,525039,5,F
499802,499779,499738,4,F
281707,281354,281597,3,T
927965,927824,927971,8,T
453054,453209,453063,4,T
367122,367025,367081,3,T
802548,802522,802527,7,T
666276,666479,666318,6,T
451808,451955,451810,4,T
732664,732571,732598,6,T
556826,556771,556720,5,F
643217,643436,643219,6,T
542635,542640,542604,5,F
972364,972376,972338,8,F
682282,682341,682225,6,T
300714,300423,300649,3,T
466272,466405,466267,4,T
972548,972562,972524,8,F
186495,186599,186545,2,T
454845,454963,454817,4,T
798768,798766,798764,7,F
796922,796937,796932,7,T
122697,122682,122691,1,T
834680,834650,834697,7,T
221068,221048,221090,2,F
641978,642204,641985,6,T
361787,361701,361774,3,T
97336,97413,97393,1,T
973425,973435,973400,8,F
143109,143195,143108,2,T
401773,401658,401726,4,T
682223,682280,682164,6,F
928998,928851,929000,8,T
838321,838272,838322,7,T
414139,414147,414121,4,F
33852,34055,33970,1,T
389012,388955,389054,4,T
241823,241764,241829,2,T
606466,606626,606436,5,T
25981,26064,26004,1,T
884672,884632,884657,7,T
9451,9383,9421,1,T
830241,830221,830265,7,F
403259,403139,403194,4,T
159731,159744,159651,2,F
573618,573782,573703,5,T
291610,291229,291465,3,T
75728,75817,75751,1,T
457608,457743,457598,4,T
941715,941509,941633,8,T
910812,910797,910897,8,F
379805,379756,379769,3,T
641748,641964,641745,6,T
609294,609471,609266,5,T
185197,185320,185264,2,T
697365,697462,697391,6,T
105688,105720,105723,1,F
405486,405391,405428,4,T
63394,63445,63355,1,T
918291,918274,918405,8,F
774603,774669,774617,7,T
952433,952395,952457,8,T
925850,925705,925852,8,T
219511,219484,219522,2,T
880144,880077,880109,7,T
490228,490253,490176,4,F
95684,95737,95714,1,T
573747,573904,573825,5,T
11452,11386,11409,1,T
265320,265099,265345,3,T
160539,160550,160457,2,F
445856,445998,445857,4,T
924091,923968,924113,8,T
727735,727718,727733,6,T
509072,509148,509150,5,F
901778,901712,901752,8,T
299951,299653,299879,3,T
335737,335677,335831,3,F
65817,65889,65803,1,T
764140,764151,764074,7,F
430190,430338,430233,4,T
308594,308335,308550,3,T
896093,896023,896016,8,F
452493,452644,452498,4,T
254861,254731,254975,3,T
664151,664426,664260,6,T
151039,151114,151006,2,T
903976,903905,903962,8,T
311140,310971,311181,3,T
189736,189820,189775,2,T
152642,152747,152636,2,T
516445,516514,516505,5,T
825656,825626,825665,7,T
513306,513401,513397,5,T
22511,22604,22559,1,T
451811,451958,451812,4,T
130735,130810,130779,2,T
479705,479862,479752,4,T
478082,478251,478136,4,T
303780,303543,303765,3,T
693073,693127,693043,6,T
203770,203798,203794,2,T
724277,724303,724310,6,F
787840,787897,787874,7,T
442666,442827,442691,4,T
972852,972869,972832,8,F
970367,970413,970366,8,T
168179,168194,168106,2,F
690195,690277,690185,6,T
737310,737197,737235,6,T
388702,388653,388756,4,F
257584,257412,257657,3,T
469519,469637,469504,4,T
887447,887392,887411,7,T
547090,547056,547016,5,F
981409,981397,981379,8,F
932857,932697,932843,8,T
639662,639890,639666,6,T
923350,923254,923398,8,T
797963,797969,797966,7,T
894531,894448,894426,8,F
605057,605233,605050,5,T
34955,35132,35044,1,T
614657,614826,614591,5,T
479564,479725,479614,4,T
51359,51446,51342,1,T
168637,168641,168553,2,F
425846,426050,425962,4,T
722412,722440,722441,6,F
281471,281118,281361,3,T
15920,15887,15879,1,F
66232,66307,66222,1,T
425774,425971,425884,4,T
679341,679412,679287,6,T
950426,950389,950465,8,F
461597,461741,461598,4,T
237126,237053,237117,2,T
792986,792996,792984,7,T
521849,521853,521838,5,F
354599,354474,354571,3,T
58420,58507,58404,1,T
607700,607878,607682,5,T
344619,344411,344540,3,T
4313,4216,4297,1,T
189197,189273,189227,2,T
664937,665196,665032,6,T
956870,956814,956839,8,T
411141,411095,411090,4,F
74237,74329,74259,1,T
862488,862508,862559,7,F
381424,381392,381400,3,T
871568,871521,871565,7,T
724838,724859,724868,6,F
959565,959543,959542,8,F
701729,701875,701818,6,T
894983,894877,894859,8,F
610567,610735,610524,5,T
330022,329892,330061,3,T
849370,849297,849350,7,T
163381,163469,163377,2,T
852609,852539,852592,7,T
665373,665605,665441,6,T
138999,139088,139016,2,T
70960,71015,70939,1,T
125867,125886,125890,1,F
591642,591819,591691,5,T
430762,430883,430776,4,T
798136,798145,798143,7,T
434634,434730,434612,4,T
140892,140979,140899,2,T
110916,110864,110873,1,T
11859,11792,11812,1,T
604646,604811,604630,5,T
565254,565260,565197,5,F
414779,414797,414768,4,T
373396,373360,373394,3,T
558431,558401,558348,5,F
969661,969707,969658,8,T
920511,920443,920580,8,F
48190,48249,48145,1,T
96356,96416,96394,1,T
956987,956926,956951,8,T
612083,612240,612020,5,T
636815,637102,636874,6,T
874096,874047,874087,7,T
736468,736338,736374,6,T
375789,375681,375707,3,T
225250,225244,225294,2,F
443279,443449,443312,4,T
243254,243162,243226,2,T
14146,14096,14099,1,T
6455,6358,6421,1,T
259629,259442,259688,3,T
141404,141513,141432,2,T
859990,859974,860026,7,F
242416,242337,242401,2,T
770385,770497,770435,7,T
76584,76669,76604,1,T
896122,896052,896045,8,F
273067,272855,273101,3,T
839837,839791,839842,7,T
478870,479025,478912,4,T
811767,811747,811768,7,T
447931,448052,447909,4,T
655577,655794,655605,6,T
960294,960271,960263,8,F
465148,465309,465170,4,T
161767,161782,161689,2,F
256106,255978,256223,3,T
275307,275025,275270,3,T
369560,369507,369554,3,T
300474,300184,300410,3,T
869612,869594,869639,7,F
315295,315113,315316,3,T
211074,211017,211033,2,T
936189,935974,936115,8,T
576516,576660,576575,5,T
306920,306690,306908,3,T
60832,60925,60824,1,T
116091,116082,116093,1,T
567093,567118,567052,5,F
41499,41604,41505,1,T
570090,570196,570124,5,T
268867,268663,268909,3,T
673630,673741,673600,6,T
427565,427733,427639,4,T
42969,43114,43013,1,T
488559,488639,488555,4,T
835703,835665,835713,7,T
204691,204723,204722,2,T
109420,109401,109408,1,T
954040,954027,954076,8,F
148041,148092,147991,2,T
96602,96659,96637,1,T
817928,817829,817859,7,T
942254,942053,942175,8,T
635862,636100,635871,6,T
20675,20734,20698,1,T
395862,395746,395764,4,T
74240,74331,74261,1,T
361496,361400,361474,3,T
528320,528268,528246,5,F
863863,863881,863931,7,F
287536,287186,287425,3,T
339061,338958,339103,3,T
572568,572730,572653,5,T
311724,311549,311758,3,T
461682,461828,461685,4,T
660577,660801,660625,6,T
268331,268129,268375,3,T
342755,342576,342710,3,T
896766,896717,896716,8,F
946731,946559,946659,8,T
66384,66454,66369,1,T
793973,794003,793993,7,T
330936,330802,330969,3,T
984341,984302,984286,8,F
186878,186983,186930,2,T
176317,176366,176290,2,T
502588,502585,502557,4,F
359731,359627,359707,3,T
145833,145894,145798,2,T
730037,729978,729999,6,T
785055,785080,785051,7,T
196270,196366,196340,2,T
594546,594740,594602,5,T
911601,911567,911670,8,F
996728,996761,996723,8,T
379467,379413,379427,3,T
472262,472381,472253,4,T
586749,586887,586775,5,T
442705,442868,442731,4,T
102750,102797,102795,1,T
881765,881684,881714,7,T
763767,763752,763674,7,F
937237,937021,937160,8,T
929071,928927,929075,8,T
844063,843968,844021,7,T
23190,23291,23243,1,T
760702,760706,760784,6,F
93884,93946,93920,1,T
857918,857856,857908,7,T
690998,691059,690970,6,T
9065,8983,9023,1,T
983850,983799,983783,8,F
48251,48309,48205,1,T
554796,554736,554687,5,F
274212,273964,274209,3,T
82545,82597,82546,1,T
541779,541791,541755,5,F
214822,214742,214769,2,T
425926,426129,426041,4,T
896684,896633,896631,8,F
108148,108142,108148,1,T
836739,836721,836770,7,F
509247,509322,509325,5,F
322476,322339,322526,3,T
482719,482877,482775,4,T
85190,85235,85190,1,T
686876,686972,686870,6,T
452415,452566,452420,4,T
157716,157800,157682,2,T
833630,833584,833631,7,T
834279,834266,834313,7,F
118058,118065,118077,1,F
277200,276922,277166,3,T
908562,908547,908634,8,F
823996,823934,823972,7,T
277205,276925,277169,3,T
903328,903258,903310,8,T
781671,781662,781626,7,F
346247,346065,346189,3,T
618770,619029,618767,5,T
956879,956821,956846,8,T
236306,236225,236289,2,T
329003,328891,329062,3,T
571499,571643,571568,5,T
974771,974770,974740,8,F
236571,236500,236564,2,T
755708,755624,755695,6,T
349692,349529,349642,3,T
728896,728865,728883,6,T
660835,661063,660887,6,T
36736,36868,36776,1,T
798896,798895,798894,7,F
725185,725206,725215,6,F
944861,944678,944788,8,T
56223,56300,56197,1,T
910644,910625,910723,8,F
99244,99302,99285,1,T
759351,759311,759388,6,T
139220,139318,139245,2,T
528510,528463,528441,5,F
714703,714764,714744,6,T
76282,76378,76313,1,T
750481,750443,750507,6,T
745858,745876,745931,6,F
589859,590059,589937,5,T
510241,510299,510299,5,F
260611,260424,260669,3,T
321485,321338,321528,3,T
795637,795615,795608,7,F
583250,583356,583255,5,T
813410,813356,813380,7,T
851389,851318,851371,7,T
477758,477930,477814,4,T
239142,239081,239146,2,T
184526,184656,184598,2,T
105131,105131,105133,1,F
735265,735132,735166,6,T
812414,812372,812394,7,T
852302,852224,852278,7,T
283316,282954,283196,3,T
490538,490581,490504,4,T
887656,887599,887618,7,T
166372,166431,166341,2,T
457366,457508,457362,4,T
14793,14749,14748,1,F
468815,468931,468796,4,T
720532,720622,720619,6,T
316649,316480,316680,3,T
254475,254357,254601,3,F
613594,613772,613543,5,T
35409,35572,35483,1,T
124273,124283,124290,1,F
791746,791731,791715,7,F
796905,796917,796913,7,T
117469,117469,117480,1,F
